"gene","logFC_106839","logFC_299945","adjP_106839","adjP_299945","avg_logFC","direction_consistent","fisher_combined_p","stouffer_combined_p","effect_ratio","effect_consistent","integrated_score","fisher_FDR","stouffer_FDR"
"ACKR2",1.18854833535411,2.70961757123895,0.00636906064554431,0.0175613861781419,1.94908295329653,TRUE,0.0011294964130849,0.0005745133681615,0.438640621455172,TRUE,1,0.0028427227146131,0.00169730753173122
"CFAP45",-2.39188995859013,-0.943130894773821,0.00643945037303623,0.0519457669236609,-1.66751042668198,TRUE,0.00301147875725824,0.00181528716978352,0.394303630644336,TRUE,0.75,0.00619395630830401,0.00432931177576959
"GPR157",1.08728819825264,2.5029675836253,0.00671560692393557,7.14685196906188e-05,1.79512789093897,TRUE,7.4630880599942e-06,4.55671583288186e-06,0.434399632406667,TRUE,1,6.94370300730086e-05,4.18121272202467e-05
"G2E3",0.918313515009934,1.96187618126586,0.00671560692393557,7.13968382007024e-05,1.4400948481379,TRUE,7.45608387577411e-06,4.55299902846207e-06,0.468079241584661,TRUE,1,6.94370300730086e-05,4.18121272202467e-05
"PIK3C2G",0.88277841596354,2.63030926021715,0.00677617070615846,8.47429397798953e-06,1.75654383809035,TRUE,1.0148307739504e-06,8.4413135348349e-07,0.335617727282251,TRUE,1,2.10229233221995e-05,1.39114008267475e-05
"ALB",1.1578784436204,1.63593688091875,0.00681144972399927,2.49649466299203e-05,1.39690766226958,TRUE,2.82060952609926e-06,1.98960449415697e-06,0.707776966902371,TRUE,1,3.6333565871151e-05,2.37185480906814e-05
"WNT4",-1.75763452065402,-3.31595866453512,0.00688174441435873,0.000144512805690894,-2.53679659259457,TRUE,1.47395127696147e-05,8.3457987620772e-06,0.530053205865408,TRUE,0.75,0.000109878724921068,6.34999912992516e-05
"PACSIN2",0.832117615442367,1.72046726804162,0.00696916752305392,2.22727332074674e-05,1.276292441742,TRUE,2.58886248854023e-06,1.86881453967391e-06,0.483657917182901,TRUE,1,3.47278086217135e-05,2.26935129488196e-05
"MASP1",0.964804778929266,2.82068279495384,0.00703616758402113,4.83698333121994e-05,1.89274378694155,TRUE,5.40910675778589e-06,3.51160676459461e-06,0.342046535915094,TRUE,1,5.62717568370649e-05,3.4812139107256e-05
"B3GAT2",-0.811087967763244,-2.17062674190761,0.00705773941139523,0.0195698715854488,-1.49085735483543,TRUE,0.0013656375793264,0.000701532959216711,0.373665334580019,TRUE,0.75,0.00330529529479457,0.00200141143127595
"LAMP5",1.19426069226607,1.25532994827429,0.00706389695280894,0.000988318581373348,1.22479532027018,TRUE,8.98661734219688e-05,4.37576432411602e-05,0.951352028132387,TRUE,1,0.000405011098763783,0.000217914091722722
"CDC14A",1.08678712450917,0.991628684327752,0.00716409219437377,0.000638417230343315,1.03920790441846,TRUE,6.08079544218385e-05,3.04441806125988e-05,0.912440589297194,TRUE,1,0.000303169260325274,0.00016476502534959
"ARL4C",-0.884364350183727,-2.83504739309345,0.00716692369478425,8.12433825666069e-06,-1.85970587163859,TRUE,1.02821761745459e-06,8.76821872775047e-07,0.311939882323715,TRUE,0.75,2.11021126526516e-05,1.41375004308983e-05
"ASAP3",0.638538778903855,1.80209203622656,0.00724075157204729,1.10736636317921e-05,1.22031540756521,TRUE,1.39026727291464e-06,1.13073483298809e-06,0.354331946464235,TRUE,1,2.4621526030466e-05,1.63570901571372e-05
"PI15",1.30454705471556,3.54094761081981,0.00725048817210442,1.08463911574559e-05,2.42274733276768,TRUE,1.36509010198885e-06,1.11444650308101e-06,0.368417496697593,TRUE,1,2.4372548923434e-05,1.62862906208873e-05
"ZFAND6",0.697146819939187,2.19182732473617,0.00736375068169064,7.85551843169443e-06,1.44448707233768,TRUE,1.0218787645996e-06,8.84070656015368e-07,0.318066488208921,TRUE,1,2.10229233221995e-05,1.41515626776415e-05
"NKX2-8",-1.13201551953657,-3.47007426471711,0.00736617426919426,7.7283906566821e-05,-2.30104489212684,TRUE,8.75499313652094e-06,5.41313786006636e-06,0.326222274562431,TRUE,0.75,7.73798976278952e-05,4.6627801323092e-05
"SCUBE3",-1.16966559633451,-2.27828565989631,0.00737796637773119,0.000603221429394814,-1.72397562811541,TRUE,5.92923444167505e-05,2.99375410975911e-05,0.513397251680785,TRUE,0.75,0.000297198055160483,0.000162974051601273
"RGS10",-0.701573185925217,-2.03656828804059,0.00738413980458334,9.64860292613254e-05,-1.36907073698291,TRUE,1.07970946285372e-05,6.50134692392612e-06,0.344487926108389,TRUE,0.75,8.85926176877843e-05,5.29859774299979e-05
"PREX1",0.686395361440197,1.34685046034706,0.00746112499298475,0.000294813167208599,1.01662291089363,TRUE,3.08547997802614e-05,1.65409630668023e-05,0.509629971291191,TRUE,1,0.000183655395321275,0.000102937740788705
"PLCB1",1.00999496271686,1.38060301083166,0.00755577796379034,0.000480944864414113,1.19529898677426,TRUE,4.91493971237107e-05,2.53337992814906e-05,0.731560741786627,TRUE,1,0.000258430701005317,0.000142772129461379
"ZBTB21",-0.895338328520451,-1.12235055666088,0.00770270491656075,0.00400585344844381,-1.00884444259067,TRUE,0.00035133098425317,0.000166574525135799,0.797735006417409,TRUE,0.75,0.00113713443443722,0.000627504744467124
"TCF7L2",0.66478723150787,2.00982880102146,0.0077219987855292,0.000126143962715849,1.33730801626466,TRUE,1.44571224789678e-05,8.52345359436679e-06,0.330768088888966,TRUE,1,0.000109311837762472,6.43892982761613e-05
"TRPV2",0.628140613079431,1.69797829252356,0.00773709692800094,0.00870515250066718,1.16305945280149,TRUE,0.000714312733388164,0.00034513550032278,0.369934418976511,TRUE,1,0.00198183788157056,0.00112774421770851
"KCNG1",-1.61246259646733,-3.04203435887609,0.00783044887742745,8.61619273702088e-06,-2.32724847767171,TRUE,1.18148431104777e-06,1.0269516160788e-06,0.530060612814074,TRUE,0.75,2.28636096357098e-05,1.57018525828006e-05
"TACC1",-1.04401941809919,-1.51670437575489,0.00818205875331565,0.00370201069347585,-1.28036189692704,TRUE,0.000345448866856024,0.000164547309706831,0.688347337021136,TRUE,0.75,0.00112098950822039,0.00062180249535225
"BARHL2",-2.31628651096315,-3.1702614342894,0.00841040441819053,0.00443739771154916,-2.74327397262628,TRUE,0.000417837171515821,0.000199461228504116,0.730629495066339,TRUE,0.75,0.00129823602117599,0.000724153967579266
"TMEM9",-1.02001919349392,-1.87091116192467,0.00855012994256588,0.000382251133274722,-1.4454651777093,TRUE,4.45509439472709e-05,2.39359894671498e-05,0.545199159774423,TRUE,0.75,0.000242813763434945,0.000136804751667945
"TNFAIP6",-2.46082415469695,-2.35276031128432,0.00861099589623155,0.00278943238887508,-2.40679223299063,TRUE,0.000279509477651922,0.000134180520437566,0.956086320427904,TRUE,0.75,0.000953752951923386,0.00052873737388601
"MME",-1.37513842152429,-3.34938752155491,0.00864509381508,4.24932537509488e-05,-2.3622629715396,TRUE,5.8104778465314e-06,4.0580064446516e-06,0.410564144242677,TRUE,0.75,5.8428724390849e-05,3.8264963465013e-05
"TCTE1",-1.17221513742962,-2.56093774175558,0.0087121647340416,0.000113772250138117,-1.8665764395926,TRUE,1.4693930971971e-05,9.02092740795446e-06,0.45772886951404,TRUE,0.75,0.000109826015750103,6.68953462028189e-05
"CLIP2",-0.83783215986121,-2.32638984225622,0.00894968844487518,5.88147242944683e-05,-1.58211100105871,TRUE,8.13628870822098e-06,5.48053150584149e-06,0.360142631575734,TRUE,0.75,7.38363844656114e-05,4.68748587724647e-05
"ODF2L",1.79763587130105,2.03025141144906,0.00896989998197898,0.000280683518058292,1.91394364137506,TRUE,3.49763429994264e-05,1.95381545118334e-05,0.885425253820175,TRUE,1,0.000201536018533744,0.000116316852473623
"CDC42EP3",-1.12814459003045,-3.13922070397582,0.00912865016724829,3.40840750211097e-05,-2.13368264700313,TRUE,4.97298166431588e-06,3.64326967405848e-06,0.359370906480598,TRUE,0.75,5.36266025682185e-05,3.5741150182083e-05
"BCO1",1.36553711347827,1.06142897597084,0.00919332275312221,0.00814622830750167,1.21348304472456,TRUE,0.000786315427178773,0.000381535996896498,0.777297786705472,TRUE,1,0.00213001264326215,0.00122371643443185
"SFRP4",-1.32562894739953,-2.01407331453816,0.00926745556568598,7.61862781196881e-05,-1.66985113096885,TRUE,1.07062872467167e-05,7.02759280279963e-06,0.658183065050692,TRUE,0.75,8.82147190062808e-05,5.57732926933798e-05
"DLL4",0.701209165797536,1.35406417185227,0.00947154937268349,0.000318733609970044,1.0276366688249,TRUE,4.13909990560136e-05,2.3085645522114e-05,0.517855195029883,TRUE,1,0.000228684074478599,0.000133021027495199
"LRR1",-0.501709656345245,-1.62880199620811,0.00962228778594993,1.34757324701678e-05,-1.06525582627668,TRUE,2.1859706568274e-06,1.88693030722664e-06,0.308023723886168,TRUE,0.75,3.12407169654073e-05,2.279037042264e-05
"SYNM",0.924228331843947,1.184772654866,0.00987954712834351,0.000214320210359398,1.05450049335497,TRUE,2.97817372045666e-05,1.74813283922992e-05,0.780089182551633,TRUE,1,0.000180307146104219,0.000107137917175075
"RBPJ",0.737675645351967,1.80189415270447,0.00994230357374533,2.30721219734729e-05,1.26978489902822,TRUE,3.73626875102513e-06,2.9841784684459e-06,0.409389000039091,TRUE,1,4.41067046430209e-05,3.07663715659719e-05
"CACNG5",-1.66143537486183,-5.0063109419394,0.0100761484781236,1.48007344297318e-05,-3.33387315840061,TRUE,2.49329118990293e-06,2.15130943514996e-06,0.331868194790595,TRUE,0.75,3.39761030958476e-05,2.50473884235317e-05
"HS1BP3",1.26129968696273,1.50946684691481,0.0101591794856651,9.24040846329947e-05,1.38538326693877,TRUE,1.39673908126661e-05,9.15332652207113e-06,0.835592838319502,TRUE,1,0.000106463673136833,6.74639961748477e-05
"TSHZ3",-1.09221736452455,-1.60283461049656,0.0101839359039509,0.0186820775262713,-1.34752598751055,TRUE,0.00182021504565248,0.00092860782398807,0.681428612392002,TRUE,0.75,0.00414735019541677,0.00250027951592214
"SERPINF1",0.730182284808832,1.51290877669067,0.0101911632435857,0.000280430031265677,1.12154553074975,TRUE,3.93403087523718e-05,2.25787918937126e-05,0.482634707431621,TRUE,1,0.000220680646581803,0.000130722568368243
"CAPSL",1.50231239196287,2.33698821331364,0.0104430706780165,0.0018458765168227,1.91965030263825,TRUE,0.000228555500233423,0.000113710118480492,0.64284123617069,TRUE,1,0.00082013482402181,0.000464038018411484
"FAM169A",-0.660897590820029,-1.600575042255,0.0104805607045193,0.000540017547608858,-1.13073631653751,TRUE,7.40408250714749e-05,4.00870905907791e-05,0.412912592894684,TRUE,0.75,0.000350807506353531,0.000205056234066049
"TRPM6",1.36779444014852,1.49145566493863,0.0105120554994469,0.000168888653231439,1.42962505254358,TRUE,2.52838937821991e-05,1.54804828815802e-05,0.917086891888804,TRUE,1,0.000160049502388289,9.8066197985257e-05
"SLC23A1",0.845505522145411,2.35510811798977,0.0105834736305361,9.53049281420452e-06,1.60030682006759,TRUE,1.72575957636953e-06,1.63416874832123e-06,0.359009217320818,TRUE,1,2.72901831516943e-05,2.07976190852414e-05
"GRIP1",-1.09511456996992,-2.76506419486116,0.0106752247007591,7.14685196906188e-05,-1.93008938241554,TRUE,1.15098141028755e-05,7.91836318647654e-06,0.39605394044926,TRUE,0.75,9.3000175725427e-05,6.11814460971515e-05
"FRZB",-0.62963197148005,-1.78689693904501,0.011039072560195,0.000195965449378936,-1.20826445526253,TRUE,3.03808139319238e-05,1.84884920420014e-05,0.352360540623316,TRUE,0.75,0.000182112997798434,0.000111298621127844
"ENDOD1",-1.0105852212731,-2.36364846234135,0.0110393561667084,0.000345687296404115,-1.68711684180722,TRUE,5.14276515056761e-05,2.93754742388685e-05,0.427553097414516,TRUE,0.75,0.000268081656926267,0.000160532894679981
"PALM",-1.32745088829885,-3.63251495761062,0.0115697718582115,0.00103192521011532,-2.47998292295473,TRUE,0.000147277503315533,7.70268045542366e-05,0.365435766621597,TRUE,0.75,0.000585792641061689,0.00033951076203937
"CEP57L1",1.21354211730552,1.77234781125317,0.0115708204052753,0.00733712813478391,1.49294496427935,TRUE,0.000880723748483385,0.000431945106088349,0.684708785488028,TRUE,1,0.00232627438209572,0.00134998772832037
"MOGAT2",1.39444241717666,1.59566644530525,0.0116599371257339,0.0047188606784604,1.49505443124095,TRUE,0.00059466179243335,0.000291590666384067,0.873893426335668,TRUE,1,0.00172202027764437,0.000988608995308542
"PARPBP",0.765998650578855,1.50648736223693,0.0121333890002768,2.82713231807237e-05,1.13624300640789,TRUE,5.44913997703807e-06,4.48961136068071e-06,0.508466695294045,TRUE,1,5.63948504671082e-05,4.14983052269681e-05
"ADGRG1",-0.756795384310457,-2.17717900779923,0.012170049498584,4.46616954963554e-05,-1.46698719605484,TRUE,8.38412136642286e-06,6.4268957982172e-06,0.347603656658188,TRUE,0.75,7.51998018008467e-05,5.25307317123327e-05
"MTTPL",1.19511207227615,2.3914695985929,0.0122406105678958,0.000984492315650543,1.79329083543453,TRUE,0.000148542587445084,7.87185655115596e-05,0.49973960487699,TRUE,1,0.000589717550906105,0.000345172561446446
"NBEAL1",0.811497810532696,1.49082221274825,0.0123355213477966,0.00381361831755841,1.15116001164047,TRUE,0.000515800252633291,0.000255249469758856,0.544329031049749,TRUE,1,0.00154212449429269,0.000886341434451598
"GPAT2",-0.758755268077145,-1.88815052342051,0.0125583474004073,1.541207243502e-05,-1.32345289574883,TRUE,3.18539610387622e-06,2.94419037072391e-06,0.401851048772643,TRUE,0.75,3.95885885285262e-05,3.04471409503407e-05
"EFNA2",-0.717446727524402,-1.77715129916187,0.0125583474004073,0.000276089439852099,-1.24729901334314,TRUE,4.7057744964457e-05,2.83620025379738e-05,0.403706047910924,TRUE,0.75,0.000251855888332531,0.000156000216425611
"CHIC1",-0.613487829302659,-1.60281202983046,0.0127743234730145,1.05938907965907e-05,-1.10814992956656,TRUE,2.2756449720445e-06,2.26358825028417e-06,0.382757190415866,TRUE,0.75,3.175211613134e-05,2.59112896309491e-05
"PKP1",-1.33700749009626,-0.913121773712436,0.0127750049370324,0.120106788076722,-1.12506463190435,TRUE,0.0114764945522589,0.00798891015776937,0.682959355483262,TRUE,0.75,0.0190398840917882,0.0149853690328361
"CASP7",0.575732778337306,1.64202431740715,0.0128748481309854,6.23043140461783e-05,1.10887854787223,TRUE,1.20612239534001e-05,8.93743123919766e-06,0.350623783237523,TRUE,1,9.59235864374672e-05,6.63923463483255e-05
"FAT1",0.840261715143236,1.78725291979398,0.0133341691126314,0.00103500004119873,1.31375731746861,TRUE,0.000168243305680243,9.01690985045667e-05,0.470141470094841,TRUE,1,0.000648195572248064,0.000385024321876427
"SLC4A5",0.917703932561256,1.28883770002282,0.0133341691126314,0.00287654389109761,1.10327081629204,TRUE,0.000428386087267529,0.000215866252645358,0.712039950837104,TRUE,1,0.00132373331231483,0.000773650045421588
"FAM102A",0.620315733755713,1.72871830278651,0.0137188659923029,9.43408513735364e-05,1.17451701827111,TRUE,1.88411400438034e-05,1.33773084313171e-05,0.358829852588378,TRUE,1,0.000131330183397432,8.80741493295141e-05
"FGD4",1.33529069849086,2.26326915960095,0.0138307585380236,0.0153064585522484,1.79927992904591,TRUE,0.00200275348571476,0.0010146846288005,0.589983163437041,TRUE,1,0.00448134597278729,0.00269269471312243
"CENPF",1.6511731021404,3.30621929392318,0.0138574111714793,1.36086210856891e-05,2.47869619803179,TRUE,3.10850834507607e-06,3.04445934740105e-06,0.499414272118988,TRUE,1,3.88037065285195e-05,3.10527526216261e-05
"MAFA",-1.03288070636748,-3.23774299605579,0.0139895595447208,0.000142419897293998,-2.13531185121163,TRUE,2.81448725153132e-05,1.89593091745044e-05,0.319012567589747,TRUE,0.75,0.000173369142034734,0.000113729019506794
"SLC5A9",0.912832784113815,1.87936452922498,0.01441865576519,0.024706905696223,1.3960986566694,TRUE,0.00318475500065432,0.00166777537069229,0.485713532376953,TRUE,1,0.00647182531420427,0.00404581111676814
"PAQR9",0.646435268097123,1.55737805290405,0.0144208031501085,0.0107548532806095,1.10190666050059,TRUE,0.00151549447587256,0.000759410077210365,0.415079220419033,TRUE,1,0.00360216802509699,0.00213208340988243
"SLC26A1",0.957952474484149,1.5710509154652,0.0144682336302058,0.0488195512999398,1.26450169497467,TRUE,0.00583107586509249,0.00330552130689266,0.60975265986239,TRUE,1,0.0106863133043295,0.00715647473747692
"LPAR5",0.84984157329177,1.38395617451229,0.0146582748851433,0.0970837945905856,1.11689887390203,TRUE,0.0107512784777747,0.00696621770590877,0.614066824472426,TRUE,1,0.0180308342654568,0.0133436522656006
"TRPC3",-0.681028992551526,-1.35061284579028,0.014690838522764,0.000159807364514859,-1.0158209191709,TRUE,3.27788164152011e-05,2.2030001736173e-05,0.504237017050611,TRUE,0.75,0.000192405296354048,0.000128158060889363
"MTHFD2L",-1.09287032095618,-1.64931452123187,0.0147548054883857,0.00232179372827211,-1.37109242109402,TRUE,0.000386480765416634,0.000199492627925624,0.662620929414915,TRUE,0.75,0.00121780109532588,0.000724153967579266
"PMEL",-1.01415658111464,-1.72136142210445,0.0148544896197534,0.00773361900738931,-1.36775900160955,TRUE,0.00115701858251967,0.000578454699795117,0.589159585018922,TRUE,0.75,0.0028988736344773,0.00170657223649962
"ESYT3",-0.970394800736439,-1.5538827040905,0.0148757393656254,0.000308889499076209,-1.26213875241347,TRUE,6.10695440388238e-05,3.78333644155404e-05,0.624496815739009,TRUE,0.75,0.000303770807085135,0.00019517686962028
"HNF1B",0.570712307934193,1.59964046384356,0.0154846323592817,0.001217582080646,1.08517638588888,TRUE,0.000223960563825918,0.000121750059972281,0.356775363485683,TRUE,1,0.000808470928018944,0.000490472199774265
"NMB",-0.91184877459254,-2.62033069395066,0.0155865354059426,6.17985484568249e-05,-1.7660897342716,TRUE,1.43067641629961e-05,1.12653845861788e-05,0.34798996046478,TRUE,0.75,0.000108659617424332,7.82026205998781e-05
"SSBP2",-0.869892522730527,-1.31523622881857,0.0157246772319899,0.0188492115051204,-1.09256437577455,TRUE,0.00270427637647873,0.00139178906524351,0.66139641204373,TRUE,0.75,0.00568206409693448,0.00350261404899168
"COL28A1",-1.64743202762227,-1.81307937141147,0.0160174769340489,0.00260811111289375,-1.73025569951687,TRUE,0.00046300482734063,0.000240402382021165,0.908637566340934,TRUE,0.75,0.00141115746729205,0.000842700822998924
"ESRRB",-0.855188594010104,-1.7039273053626,0.0160523325010185,0.00215879709317066,-1.27955794968635,TRUE,0.000390551169411518,0.000205072004814788,0.501892651945101,TRUE,0.75,0.00122786042727449,0.000739970333252509
"SATB2",-1.27471431499823,-3.34129450344954,0.0161778109753165,0.000271132532739471,-2.30800440922389,TRUE,5.8500571380767e-05,3.76234181557189e-05,0.381503131101501,TRUE,0.75,0.00029392462538434,0.000194448836760898
"BTK",-1.24981762903472,-1.48939158110645,0.0163076802753902,9.41811837413786e-05,-1.36960460507058,TRUE,2.20957497820313e-05,1.65247267304158e-05,0.839146430588957,TRUE,0.75,0.000145406502447591,0.000102912258462164
"PLCB4",1.06302390380412,1.01508984223914,0.0163466145331654,0.000115064449127233,1.03905687302163,TRUE,2.66784216692936e-05,1.93733377195082e-05,0.954907823433286,TRUE,1,0.000165660294555995,0.000115721219528225
"SMIM14",0.506488206563553,1.51464935780339,0.0163727431972841,8.77331003151519e-05,1.01056878218347,TRUE,2.07612455615595e-05,1.57160305964688e-05,0.334393042161311,TRUE,1,0.000139660569349031,9.88197888246804e-05
"MATN3",-1.65756940975405,-4.0731061609213,0.0163727431972841,8.12433825666069e-06,-2.86533778533767,TRUE,2.23905822583903e-06,2.58000566577543e-06,0.406954629775503,TRUE,0.75,3.15253447212817e-05,2.76894932645283e-05
"NAALADL2",0.678398006330734,1.98089664268488,0.0166516117461175,0.000959790833165172,1.32964732450781,TRUE,0.000192488676907213,0.000108336013179056,0.342470168161445,TRUE,1,0.000721917710382981,0.000448780107603794
"HSPA4L",-0.544520924862846,-1.46543716094076,0.0171467029406952,9.24643268401752e-06,-1.00497904290181,TRUE,2.6409331795936e-06,3.02341452806942e-06,0.371575758672096,TRUE,0.75,3.48784842947181e-05,3.0935385579878e-05
"IL31RA",-2.35020222399529,-1.7315917374956,0.01726852417717,0.0313780549661453,-2.04089698074545,TRUE,0.00461686480372801,0.00247315695427708,0.736784145558307,TRUE,0.75,0.00880966818469126,0.00559148528793079
"HTR4",-1.02091646970607,-1.51422917942973,0.0174372801988071,0.0150125813490782,-1.2675728245679,TRUE,0.00242093138689253,0.00123859812864546,0.674215292886214,TRUE,0.75,0.00521204329065306,0.00318942103160096
"AHI1",0.721827737487431,1.60091345450344,0.017664810449928,0.00046038186003466,1.16137059599544,TRUE,0.000103443173179772,6.37403952088444e-05,0.450884921640765,TRUE,1,0.000447567297535348,0.000293462025958808
"GNG4",-0.631107863254237,-1.56375461808339,0.018230326424615,0.000584732246901466,-1.09743124066881,TRUE,0.000132704863473339,8.0158016012466e-05,0.403584971680372,TRUE,0.75,0.000538442519291536,0.000349855480804151
"PCNT",0.987883500468446,1.49209095929843,0.0184432306087181,4.88997165551924e-05,1.23998722988344,TRUE,1.34547966431621e-05,1.16521903674727e-05,0.662079945134808,TRUE,1,0.00010345004774315,8.0034289903516e-05
"TRAF3IP3",1.257420057113,2.69147918736802,0.0185143948653371,0.00297604798717768,1.97444962224051,TRUE,0.00059542781086337,0.000313720788797989,0.46718550268361,TRUE,1,0.00172306115564286,0.00104524269097946
"DGKG",-1.69594404308135,-3.66087134901723,0.0190256684182337,0.00285933623566115,-2.67840769604929,TRUE,0.000588569253907497,0.000312145380929718,0.463262398864857,TRUE,0.75,0.00170963433725838,0.0010408120569474
"ADAMTS14",-1.00539922157146,-1.77640927140306,0.0193975076343701,0.0255576158299634,-1.39090424648726,TRUE,0.00426816008476857,0.00225318232385607,0.565972739366173,TRUE,0.75,0.00825203578432902,0.00516999820709369
"LIN7A",-1.27693749007912,-1.15752377843367,0.01943733760337,0.000311879710081694,-1.2172306342564,TRUE,7.88889959594314e-05,5.2314925762964e-05,0.90648429341827,TRUE,0.75,0.000367599301677922,0.000250662131581053
"PTPN3",0.525391948865632,1.61932519829472,0.0194648321434041,0.000279983531137182,1.07235857358018,TRUE,7.15013966190665e-05,4.81251260574522e-05,0.324451166089993,TRUE,1,0.000342592333376601,0.000234510532316241
"RGCC",-0.802515597140225,-1.37457350744511,0.0194939237507834,0.0135712136323204,-1.08854455229267,TRUE,0.0024438265135818,0.00125547907651014,0.583828796927596,TRUE,0.75,0.0052519963309126,0.00322370210617992
"RGS1",1.01380063189095,1.69801168636974,0.0195194794735584,0.0210021081401853,1.35590615913034,TRUE,0.00360734662865704,0.00188257008281789,0.597051622217277,TRUE,1,0.00718924759569646,0.00446340252362642
"GAB3",-1.08228038597798,-3.45251877623067,0.019782272823553,2.63152950213219e-05,-2.26739958110433,TRUE,8.0524463294674e-06,7.99133381435002e-06,0.313475597418641,TRUE,0.75,7.33898226758771e-05,6.16328893634493e-05
"PRMT8",0.987938210394317,1.41955261528879,0.0197846008436528,0.000854738256127838,1.20374541284155,TRUE,0.000202717606552613,0.000119739429411458,0.695950399973962,TRUE,1,0.000750320713161548,0.000484213455959696
"HS3ST5",-2.20241344239662,-2.62935330467324,0.0198182828180144,0.000210243465628818,-2.41588337353493,TRUE,5.57849485365769e-05,3.92777399098598e-05,0.837625525060553,TRUE,0.75,0.000283643205636488,0.000201402373548682
"PCDH15",0.650887101723157,2.04591393113805,0.0199612793193871,0.00572788899737507,1.3484005164306,TRUE,0.0011520916637744,0.000596202382601052,0.318140021345422,TRUE,1,0.00288738289241626,0.00174737600101194
"TBC1D32",1.2141963785351,2.00006864634259,0.0203794111593513,4.05468727369313e-05,1.60713251243885,TRUE,1.24000118501354e-05,1.15024268528829e-05,0.607077352447593,TRUE,1,9.78608011561899e-05,7.93929723168044e-05
"DYNLT1",-0.485402865846747,-1.51507874969629,0.0207346701477764,0.000210707945700617,-1.00024080777152,TRUE,5.82862292220105e-05,4.15772839285067e-05,0.320381277833942,TRUE,0.75,0.00029336940551411,0.000210897102679846
"SLC5A12",1.34792819980253,4.29446974976787,0.0207700587184449,3.31529795882427e-05,2.8211989747852,TRUE,1.0458722246333e-05,1.01339235663023e-05,0.313875350938353,TRUE,1,8.68248087756302e-05,7.22237537911626e-05
"SCN8A",0.998169445516315,3.13264824082848,0.0209965133427384,0.000194086788047147,2.0654088431724,TRUE,5.46501671325036e-05,3.96051282610665e-05,0.318634384961247,TRUE,1,0.000280566212365294,0.00020295832354341
"MAEL",1.37344007461426,2.10517651259128,0.0210125891441857,0.000574383793112573,1.73930829360277,TRUE,0.000148752152207141,9.3203726689417e-05,0.652410886402908,TRUE,1,0.000589996837673245,0.000396782916835509
"MYO1H",-0.755071682625316,-1.39374093062086,0.0218091824857157,0.00806051793798334,-1.07440630662309,TRUE,0.00169573768406032,0.000879485372318634,0.54175899267661,TRUE,0.75,0.00392844066036653,0.00239310369687728
"GPAM",0.549967052199515,1.50755053282638,0.0221952482115389,0.000229592066172315,1.02875879251295,TRUE,6.71994376784265e-05,4.83140886290423e-05,0.364808369752242,TRUE,1,0.000326408271497045,0.000234945619747425
"ITGA7",-0.952584416284909,-1.07335216019957,0.0225418022782359,0.00478912749683889,-1.01296828824224,TRUE,0.00109399911796481,0.000579362684513751,0.887485441970687,TRUE,0.75,0.00276903019464209,0.00170806195267428
"PANX1",-0.629123832747447,-1.40206057501144,0.0230538989126948,3.39226387497355e-05,-1.01559220387944,TRUE,1.17787136744193e-05,1.18323569593404e-05,0.448713731746087,TRUE,0.75,9.44525800419851e-05,8.0879885151104e-05
"MYOM1",0.961102768966168,2.34100328671402,0.0235526714114037,1.0124334484037e-05,1.65105302784009,TRUE,3.8746774981617e-06,4.98928057446335e-06,0.410551652968942,TRUE,1,4.52365929399705e-05,4.44213678037304e-05
"MAP3K13",0.857983059293023,1.26868811726346,0.0235901251609084,0.000388782506048389,1.06333558827824,TRUE,0.00011555465072633,7.85008134340792e-05,0.676275790415438,TRUE,1,0.000485836641673202,0.000344395908212865
"LY96",1.05234399127873,1.04695716764849,0.0235928733588031,0.000288799765327172,1.04965057946361,TRUE,8.78723990249226e-05,6.22351735404258e-05,0.994881119030581,TRUE,1,0.000398765526844879,0.000287468845192725
"RHBDL3",-0.92373909060778,-1.95826491843983,0.0237693467915799,0.00035492527409453,-1.4410020045238,TRUE,0.000106997802067762,7.37639736009266e-05,0.47171303632592,TRUE,0.75,0.000458727894997211,0.000328201280966642
"LIPC",1.3071011535985,1.71541582645083,0.0239651026900337,0.000988318581373348,1.51125849002466,TRUE,0.00027594775092762,0.000167741110040365,0.761973355639882,TRUE,1,0.000945405471650164,0.000629975884359839
"KIF21A",0.602800166626458,1.94145777933911,0.024022586251963,2.54045857444933e-05,1.27212897298279,TRUE,9.34304400140504e-06,1.00834431294716e-05,0.310488424235348,TRUE,1,8.04793099145418e-05,7.21851891599675e-05
"TPM4",-0.84217691040383,-1.21813373072819,0.0243626104493665,0.000578069134895541,-1.03015532056601,TRUE,0.000171400796453094,0.000111497230325774,0.691366546348226,TRUE,0.75,0.000656597391310877,0.000457873316008364
"DRD4",1.07365816636284,1.39378505326184,0.0246816442684556,0.00673287692962829,1.23372160981234,TRUE,0.00161233803010687,0.000852895095908912,0.770318324084615,TRUE,1,0.00377414447478207,0.00234255956996887
"RGS14",-0.951729521734144,-2.62125122469396,0.0246816442684556,7.58818225273414e-05,-1.78649037321405,TRUE,2.65725911120521e-05,2.36671269699951e-05,0.363082146712306,TRUE,0.75,0.000165323835389054,0.000135788846830084
"DOCK9",0.81725420336706,2.41956943882925,0.0247498668456152,2.77794336934456e-05,1.61841182109815,TRUE,1.04437943352603e-05,1.121418905492e-05,0.337768443530393,TRUE,1,8.68248087756302e-05,7.80389707959786e-05
