"gene","logFC_106839","logFC_299945","avg_logFC","SE_106839","SE_299945","P_106839","P_299945","FDR_106839","FDR_299945","sig_106839","sig_299945","direction_consistent","category"
"CBFA2T3",0.195668043795014,1.25054028356787,0.723104163681444,0.139903471645509,0.161996157889911,0.195445056032118,1.34490521648245e-05,0.276963679272699,4.23504210010604e-05,FALSE,TRUE,TRUE,"Moderate"
"NDUFAF8",-0.347881393333508,1.79401146317865,0.723065034922571,0.142112247062499,0.356148919073252,0.0368880460448828,0.000463261935010733,0.0704279599322995,0.000961965923292278,FALSE,TRUE,FALSE,"Moderate"
"SLC22A5",-0.22039735959235,-1.22532577036046,-0.722861564976403,0.065912960157519,0.0945208881064126,0.00861160747637229,1.03213821925207e-07,0.0219370467169835,7.80972210142708e-07,TRUE,TRUE,TRUE,"Moderate"
"PWWP2B",0.382214323180376,1.0623518155549,0.722283069367637,0.0933246815385447,0.0900270874078062,0.0026961164389746,2.57151549279994e-07,0.00860775850254705,1.55772004005894e-06,TRUE,TRUE,TRUE,"Moderate"
"ARNTL",-0.10967729359264,-1.33475801571246,-0.722217654652548,0.0814183188993661,0.0965331845770077,0.21089632577209,5.48905221461608e-08,0.294568672816462,4.70875041504503e-07,FALSE,TRUE,TRUE,"Moderate"
"MCU",-0.25568198813593,-1.18867177634666,-0.722176882241294,0.066139821974924,0.11225910456754,0.00381512228370663,7.26505449266048e-07,0.0113629872195071,3.67577681907669e-06,TRUE,TRUE,TRUE,"Moderate"
"gga-let-7d",-1.33565471717234,-0.108460922750516,-0.722057819961427,0.252231021634354,0.140825650138242,0.000497322070573372,0.458479195158993,0.00230616181301404,0.503608870504931,TRUE,FALSE,TRUE,"Moderate"
"AHRR",-0.135491545419454,-1.30783995557681,-0.721665750498132,0.121776446344611,0.192729166746966,0.294710781025676,4.15284830937927e-05,0.387210573321367,0.000112898435137697,FALSE,TRUE,TRUE,"Moderate"
"ENPP4",-0.461024303968216,-0.982266198412421,-0.721645251190318,0.112916888726454,0.155666770575395,0.00274770383029722,7.68504112472953e-05,0.00874401665208806,0.000194238317883672,TRUE,TRUE,TRUE,"Moderate"
"SDCBP2",-0.866237848425396,-0.577032363451848,-0.721635105938622,0.144285362490519,0.371694838358936,0.000201807002639495,0.150693728778854,0.00117346518328176,0.183785626024826,TRUE,FALSE,TRUE,"Moderate"
"PRPF38A",0.629908874473609,0.812692695627096,0.721300785050353,0.0818025327074923,0.0730712267331435,3.00325275760623e-05,4.5449878342549e-07,0.00029662657250958,2.47999530722573e-06,TRUE,TRUE,TRUE,"Moderate"
"MTMR11",-0.547009405430525,-0.8955912340605,-0.721300319745512,0.0762403528590247,0.103263615509408,5.2307743601956e-05,4.69318058207667e-06,0.000437057949023692,1.71019581713266e-05,TRUE,TRUE,TRUE,"Moderate"
"HPGDS",0.372515201979515,-1.81415524125979,-0.720820019640135,0.0660311751650438,0.0686765597971876,0.000317314269983518,8.29885871568012e-11,0.00163692243798994,4.11786045980685e-09,TRUE,TRUE,FALSE,"Moderate"
"SYNPO2",0.138179596204645,-1.57960383677467,-0.720712120285014,0.154165826546105,0.383873190061377,0.39343810440472,0.00196416072941753,0.49079630116766,0.00354416649738776,FALSE,TRUE,FALSE,"Moderate"
"EIF2AK2",-0.456121383925049,-0.985042912832358,-0.720582148378703,0.150832500925417,0.114555139836235,0.0143893820728217,5.07633112475249e-06,0.0330699235666478,1.82921841900075e-05,TRUE,TRUE,TRUE,"Moderate"
"YIPF1",-0.248803407838649,-1.19210859011586,-0.720455998977253,0.0907654643739179,0.0899912162673582,0.0228092396883256,8.3551667152655e-08,0.0477880833509889,6.60097396640788e-07,TRUE,TRUE,TRUE,"Moderate"
"PCNA",0.837685164005913,0.602823073200989,0.720254118603451,0.0728154181226416,0.0632322594678894,1.10454256279198e-06,1.95488144667896e-06,3.71744844933268e-05,8.19958748372719e-06,TRUE,TRUE,TRUE,"Moderate"
"COMMD9",0.554210916725745,0.886235919346857,0.720223418036301,0.0832646984612097,0.119119533601095,9.32080591340144e-05,1.86537230808918e-05,0.000666314876426166,5.6295705165934e-05,TRUE,TRUE,TRUE,"Moderate"
"ATF7IP",0.454407205657376,0.985455590361606,0.719931398009491,0.0737301379455933,0.100314697869729,0.000166253239615717,1.47613417272283e-06,0.00102255464775339,6.61000155896217e-06,TRUE,TRUE,TRUE,"Moderate"
"OLFML2B",0.588873536572985,0.85034815100902,0.719610843791002,0.111210130899528,0.227956465759272,0.000497466566510635,0.00370901528229474,0.00230616181301404,0.00630457668388444,TRUE,TRUE,TRUE,"Moderate"
"MCF2L",-0.76526329389141,-0.673644053299328,-0.719453673595369,0.118639657970687,0.147697582672947,0.00011823450514695,0.000962391388561238,0.000798768823143162,0.00184580832991891,TRUE,TRUE,TRUE,"Moderate"
"ARID4B",-0.704972661858188,-0.733263577811658,-0.719118119834923,0.164265305619449,0.0990628545804151,0.00201632796427963,1.95121075987258e-05,0.0068491657212147,5.84668352335038e-05,TRUE,TRUE,TRUE,"Moderate"
"FREM2",-0.730048597529286,-0.707894068285649,-0.718971332907468,0.133945545637425,0.290988319728147,0.000405853072372857,0.0346099964432586,0.00197183947834281,0.0479908553186516,TRUE,TRUE,TRUE,"Moderate"
"ADRA2C",0.536990001375752,0.900926193831415,0.718958097603583,0.198037912945449,0.461427775990457,0.0239420342453635,0.0785537936414501,0.0496789830186162,0.101248716252935,TRUE,FALSE,TRUE,"Moderate"
"HAGH",-0.391717914063773,-1.04612475898253,-0.718921336523151,0.138762604249131,0.0801435522936123,0.0199561158760483,9.65004828433275e-08,0.0428671838093109,7.40834911171312e-07,TRUE,TRUE,TRUE,"Moderate"
"SRGAP3",-0.194076844743893,-1.24365159280982,-0.718864218776856,0.0909033669920126,0.096598473596022,0.0615292065211707,1.10399170214602e-07,0.106964203237424,8.2276228360112e-07,FALSE,TRUE,TRUE,"Moderate"
"CCNJ",0.541974081902163,0.895302327829596,0.718638204865879,0.197779868059672,0.157343146026616,0.0228420574847841,0.000179224458861112,0.0478330193322483,0.000413715938781179,TRUE,TRUE,TRUE,"Moderate"
"YTHDF2",0.37849803041748,1.05701329230801,0.717755661362746,0.0831880179473918,0.061821727338532,0.00138703783332233,6.69259951733631e-09,0.00513136956374507,1.02198788273807e-07,TRUE,TRUE,TRUE,"Moderate"
"SNX21",-0.206905207866718,1.64218961603929,0.717642204086287,0.134672369583611,0.197526961314691,0.158834561150538,6.90248382946526e-06,0.232961182957522,2.38217797133391e-05,FALSE,TRUE,FALSE,"Moderate"
"NEURL1B",-0.645709904005541,-0.789532635126005,-0.717621269565773,0.138302387308511,0.278397576746268,0.001171343235127,0.0171785015542936,0.0045085461941256,0.025371232592211,TRUE,TRUE,TRUE,"Moderate"
"PEMT",0.173944332131332,-1.60888900305943,-0.717472335464048,0.081184296304992,0.0703652317168843,0.0607728989882228,3.59245519206158e-10,0.105890074981757,1.1493124709508e-08,FALSE,TRUE,FALSE,"Moderate"
"VEGFA",0.0791116842484083,-1.51387499317674,-0.717381654464166,0.144005386421781,0.0623390145224238,0.596123286880015,1.95073305413582e-10,0.675294208758325,7.67029890095975e-09,FALSE,TRUE,FALSE,"Moderate"
"TMEM132C",-0.544723072209112,-0.889605700409204,-0.717164386309158,0.121101172412969,0.127225258844911,0.00149403156073119,3.2078103882044e-05,0.00544897336453933,8.96099488922704e-05,TRUE,TRUE,TRUE,"Moderate"
"UCP3",0.432280386043657,1.00174446440714,0.717012425225398,0.16358768772619,0.270765743161184,0.0268094368454065,0.00390458209319633,0.0545334072807466,0.00661295364978944,FALSE,TRUE,TRUE,"Moderate"
"NSMCE1",0.69791715212878,0.735473663685817,0.716695407907299,0.093890628231274,0.0999117437884886,3.9668849810661e-05,2.04838176748894e-05,0.000362403585566668,6.09443918235951e-05,TRUE,TRUE,TRUE,"Moderate"
"CENPO",0.860500167238286,0.57217794301522,0.716339055126753,0.0963284936671842,0.0766514462847034,9.09179315613718e-06,1.81142804101416e-05,0.000132579458606132,5.48842475228417e-05,TRUE,TRUE,TRUE,"Moderate"
"SCARA5",-1.10719046320302,-0.325084793029882,-0.716137628116452,0.118157113816188,0.595269194733217,6.14209081144636e-06,0.596607058863524,0.000102658517015135,0.639145886589978,TRUE,FALSE,TRUE,"Moderate"
"WDR18",0.417796506555718,1.01436958562213,0.716083046088922,0.159284019069869,0.070138085181145,0.0276818220381041,3.52668654867876e-08,0.0559219329240355,3.37199325233898e-07,FALSE,TRUE,TRUE,"Moderate"
"HECW1",-0.0633000444082317,-1.36885673868424,-0.716078391546234,0.106738706482483,0.115274267863733,0.56776092123129,2.4199907899562e-07,0.650482079417222,1.48734861261442e-06,FALSE,TRUE,TRUE,"Moderate"
"LMBRD2",-0.355072869043024,-1.07685070558675,-0.715961787314886,0.0895423222066542,0.120278817082714,0.00327896280890092,3.50354428412223e-06,0.0101096346918624,1.33453496244082e-05,TRUE,TRUE,TRUE,"Moderate"
"RNF166",0.576236930438807,0.85441393755826,0.715325433998533,0.0902360438087957,0.0699331122308135,0.000127515165028413,1.83724022925192e-07,0.000846813416376532,1.20675560413159e-06,TRUE,TRUE,TRUE,"Moderate"
"CEBPZ",0.735410680558301,0.694808392600148,0.715109536579225,0.0747397540016962,0.0634955058587225,4.10088461502633e-06,5.30968978171872e-07,7.93214785076587e-05,2.80274340171778e-06,TRUE,TRUE,TRUE,"Moderate"
"EDN1",-0.240178406297839,1.67035289344147,0.715087243571815,0.277504518242314,0.461427873264422,0.409251100453542,0.00446516726816485,0.506239158955617,0.00744843723123297,FALSE,TRUE,FALSE,"Moderate"
"NTNG1",-0.174139503405847,1.60380941685863,0.714834956726393,0.184586803682987,0.257118045907923,0.370115796995182,8.46144951589591e-05,0.466400227035714,0.000211888798293894,FALSE,TRUE,FALSE,"Moderate"
"PTAR1",0.525533498502133,0.90351338838206,0.714523443442096,0.198794254536079,0.169868744921755,0.0267609000338392,0.000305269311243045,0.0544932751415109,0.000663361566322051,FALSE,TRUE,TRUE,"Moderate"
"ACVR1C",-0.835072287863242,-0.59377985233801,-0.714426070100626,0.220863727970357,0.616862296176916,0.00434476972727843,0.357792232401255,0.0125797978270202,0.40177016461019,TRUE,FALSE,TRUE,"Moderate"
"DLGAP5",-0.0621576070944752,-1.36625234845555,-0.714204977775012,0.0685361617137374,0.0639114579552969,0.388086172932778,7.09357167115548e-10,0.485554953019538,1.83647113972622e-08,FALSE,TRUE,TRUE,"Moderate"
"ERBB3",-0.414889016294969,-1.01340993125481,-0.714149473774891,0.112519684882017,0.121419844438952,0.00502090835789095,6.66160392734604e-06,0.0141479982998307,2.3104177841999e-05,TRUE,TRUE,TRUE,"Moderate"
"CCNT1",0.390113611278058,1.03664903783684,0.713381324557451,0.0948944068741135,0.0616768172548924,0.00263441596013894,7.93871235446485e-09,0.00846217120658543,1.16572994328913e-07,TRUE,TRUE,TRUE,"Moderate"
"SIAH2",0.44612762840031,0.979997326887164,0.713062477643737,0.0648148322556604,0.066679733978132,7.21056679021323e-05,3.0087195085375e-08,0.000550042692410282,2.9994509413311e-07,TRUE,TRUE,TRUE,"Moderate"
"SSX2IP",-0.197815488288888,1.6239326431026,0.713058577406856,0.170188672129533,0.194386012023713,0.275002810610204,6.60504170406537e-06,0.366815733746711,2.29553163560537e-05,FALSE,TRUE,FALSE,"Moderate"
"CHORDC1",0.318606860253052,1.10734700718115,0.7129769337171,0.123181986611461,0.0872293486615617,0.0293889296603832,1.26617483044426e-07,0.0586662999199203,9.08234869851491e-07,FALSE,TRUE,TRUE,"Moderate"
"OPN3",-0.223767174028457,1.64954285590204,0.71288784093679,0.148636474876318,0.586461879223332,0.166474320562543,0.0178883288062861,0.242380158022709,0.0263225600867596,FALSE,TRUE,FALSE,"Moderate"
"HEMK1",0.375039311621378,1.0505270060437,0.71278315883254,0.177747045877015,0.108486269061711,0.064081713018164,1.68915831226092e-06,0.11053459367333,7.3185262818555e-06,FALSE,TRUE,TRUE,"Moderate"
"ZER1",-0.43262564666164,-0.992783797034815,-0.712704721848227,0.071459352292293,0.097855136612226,0.000189724837133637,1.08957034204348e-06,0.0011233953410573,5.17946037172531e-06,TRUE,TRUE,TRUE,"Moderate"
"HSBP1L1",-0.434776863970805,-0.989831984098388,-0.712304424034597,0.0975636432564028,0.199491889927002,0.00158662373518231,0.000519056216939854,0.00569532939753583,0.00106442578828465,TRUE,TRUE,TRUE,"Moderate"
"SNAPC5",0.458431442572689,0.966064338142171,0.71224789035743,0.0916813603896551,0.103256822887218,0.000739274877458079,2.32949827562829e-06,0.00315590358336412,9.51937760618575e-06,TRUE,TRUE,TRUE,"Moderate"
"DECR1",-0.269429967907151,-1.15447686640198,-0.711953417154565,0.0543562675197618,0.060894874303459,0.000784622564081253,2.37787719608002e-09,0.00330918007728304,4.63135618699473e-08,TRUE,TRUE,TRUE,"Moderate"
"BCAR1",-0.591651341066361,-0.831998465059804,-0.711824903063082,0.0862580011921094,0.0576900514911916,7.40691319540161e-05,3.62582418640906e-08,0.000562470826950443,3.42782974207256e-07,TRUE,TRUE,TRUE,"Moderate"
"RASSF7",-0.90698246245584,-0.51658051217168,-0.71178148731376,0.142170919486088,0.193496862638942,0.000128473833102465,0.0229389712374975,0.000851164434428456,0.0330720534599561,TRUE,TRUE,TRUE,"Moderate"
"SKA3",0.64594384079003,0.77753132063684,0.711737580713435,0.0842197208985248,0.07051614521869,3.09944072359178e-05,4.93675683929655e-07,0.000302537056244794,2.64572433413001e-06,TRUE,TRUE,TRUE,"Moderate"
"ARSK",-0.477440925430964,-0.945951755292699,-0.711696340361831,0.133283323223719,0.26407869732173,0.00591332539310198,0.00476024749700519,0.0161961978702995,0.00790306283342574,TRUE,TRUE,TRUE,"Moderate"
"MYBL1",0.530364022651858,0.892760549990356,0.711562286321107,0.162493156822953,0.0698055626899963,0.00978069843726758,1.17782947637913e-07,0.024190122472419,8.67798355013483e-07,TRUE,TRUE,TRUE,"Moderate"
"MB21D2",-0.170187423136323,1.59321843116518,0.711515504014428,0.128249054827734,0.23178756755004,0.21719372490227,3.71900543238829e-05,0.301861248980459,0.000102260495778154,FALSE,TRUE,FALSE,"Moderate"
"CABIN1",-0.3898780183562,-1.03273110907022,-0.71130456371321,0.0821085619832553,0.0696913504537841,0.00104739709869494,2.77353662590392e-08,0.00414915216027269,2.81502257784747e-07,TRUE,TRUE,TRUE,"Moderate"
"USP1",0.653975708879211,0.766898160486063,0.710436934682637,0.0935429862762841,0.0477951465658411,6.39489501090917e-05,1.260402880291e-08,0.000503807552638481,1.63657867820501e-07,TRUE,TRUE,TRUE,"Moderate"
"ACACA",-0.0120440137729032,-1.40805701934293,-0.710050516557915,0.0819057146584743,0.090996634668334,0.886336849573636,1.80725455948316e-08,0.913874390466997,2.08281831745607e-07,FALSE,TRUE,TRUE,"Moderate"
"PLEKHH2",-0.20180050095202,1.62114051355488,0.709670006301432,0.18538635754879,0.199951677888868,0.304652410108438,8.66302265153263e-06,0.398158648439329,2.90169874960173e-05,FALSE,TRUE,FALSE,"Moderate"
"ACTR5",0.300877066622624,1.11834436282856,0.70961071472559,0.105726548033867,0.100168160578352,0.0192251551969447,4.38095888555951e-07,0.0415622959473517,2.39826857925164e-06,TRUE,TRUE,TRUE,"Moderate"
"HAUS1",0.910898821651002,0.508015808180693,0.709457314915848,0.114096485234366,0.107249780877817,2.2535271136849e-05,0.000732032940300991,0.000245611102779077,0.0014438174307765,TRUE,TRUE,TRUE,"Moderate"
"DACH2",-0.0976417661629423,-1.321238229744,-0.709439997953472,0.0867792618988105,0.0826214797189423,0.289632934709424,1.30341780551677e-08,0.382090234030274,1.67690480361133e-07,FALSE,TRUE,TRUE,"Moderate"
"FAS",-0.872795603100265,-0.543727295791201,-0.708261449445733,0.101480384758487,0.191147280760749,1.23782347854349e-05,0.0169248494556833,0.000163501518814206,0.0250405632706382,TRUE,TRUE,TRUE,"Moderate"
"RPRD2",0.698101148750443,0.718390209451355,0.708245679100899,0.109898600168158,0.0627019192278223,0.000132676045040412,3.41743919251953e-07,0.000872819580117302,1.9640938091434e-06,TRUE,TRUE,TRUE,"Moderate"
"GLE1",0.611160224457847,0.805093121433748,0.708126672945797,0.0834788305936628,0.0493521301831019,4.46869358642316e-05,1.06906422695576e-08,0.00039205404078566,1.44383730427059e-07,TRUE,TRUE,TRUE,"Moderate"
"NRCAM",0.889032907358322,0.525695728976665,0.707364318167493,0.178113550194549,0.171262883307679,0.000748297855351762,0.0114546544276837,0.00318310321280572,0.017545869716827,TRUE,TRUE,TRUE,"Moderate"
"EEPD1",-0.843734540059454,-0.570866541552669,-0.707300540806061,0.0994133018400953,0.0907120858953929,1.37841568251092e-05,7.85898361641321e-05,0.000175196216807355,0.000198217890133396,TRUE,TRUE,TRUE,"Moderate"
"DAGLA",-0.601757619083671,-0.812390169871091,-0.707073894477381,0.0959796731314413,0.134501380163082,0.000146332477230621,0.000110421776798914,0.000930643585350296,0.000268532074665304,TRUE,TRUE,TRUE,"Moderate"
"SVIP",1.47910245037683,-0.0649986629027808,0.707051893737024,0.104665051262731,0.118832300665717,1.89635947160984e-07,0.596034432924156,1.69744346746013e-05,0.63869507369127,TRUE,FALSE,FALSE,"Moderate"
"KLHL38",-0.734563037072597,-0.678899159660518,-0.706731098366557,0.140870071567038,0.419043774483344,0.000553726075723273,0.135359237326298,0.00250352025853607,0.166727071126258,TRUE,FALSE,TRUE,"Moderate"
"SIVA1",0.474237048232694,0.939075957243956,0.706656502738325,0.081744381850932,0.175503396597673,0.000259256002031607,0.000291405677843556,0.0014155613245256,0.000637184868340874,TRUE,TRUE,TRUE,"Moderate"
"TADA3",0.380723066924011,1.0321944495038,0.706458758213907,0.114667697833744,0.0837365697043356,0.00894024395901565,1.68541770424871e-07,0.022623522607867,1.13086958242015e-06,TRUE,TRUE,TRUE,"Moderate"
"MID1",-0.23428926532101,-1.1780205717395,-0.706154918530253,0.210392068342452,0.202532280911627,0.294320308458862,0.000150177479430779,0.3868183497927,0.000354444126768746,FALSE,TRUE,TRUE,"Moderate"
"INTS7",0.718613645222288,0.693650667983179,0.706132156602733,0.0769892876347362,0.0548791617277086,6.34294896495528e-06,1.3209155088143e-07,0.000104237446467058,9.41879922979963e-07,TRUE,TRUE,TRUE,"Moderate"
"PPP1R16B",-0.0300022757877803,1.44214715907475,0.706072441643483,0.133198785739381,0.367414113237622,0.826821779976737,0.0026818853793026,0.867008780748288,0.00470210118388249,FALSE,TRUE,FALSE,"Moderate"
"SESTD1",0.0215326413985446,-1.43303504366258,-0.70575120113202,0.0732261321152179,0.0659542580512918,0.775385167802059,6.01887826611499e-10,0.825965810385916,1.64422860050209e-08,FALSE,TRUE,FALSE,"Moderate"
"FBXL22",-0.63783036288756,-0.773442273662836,-0.705636318275198,0.172782066815893,0.438381833009897,0.00498776474969904,0.107237415310877,0.014068740396905,0.134711199227488,TRUE,FALSE,TRUE,"Moderate"
"DDX18",0.739706973156705,0.671386846152082,0.705546909654394,0.0758210962743805,0.0463497079355799,4.40193344587857e-06,3.47235503879266e-08,8.34186216523024e-05,3.34283699043495e-07,TRUE,TRUE,TRUE,"Moderate"
"NRXN3",-0.225730454343044,-1.18516513625411,-0.705447795298577,0.164450447676966,0.25851882591096,0.203106244283687,0.00092762896636732,0.285775240702833,0.00178687502816269,FALSE,TRUE,TRUE,"Moderate"
"ACAA2",-0.224926979441755,-1.18429138149696,-0.704609180469357,0.064188430569937,0.0692273562124097,0.00668227275100663,6.65553469383297e-09,0.0178945394420655,1.01817579843474e-07,TRUE,TRUE,TRUE,"Moderate"
"SCNM1",0.523041022561846,0.88594193043572,0.704491476498783,0.0959566280362262,0.11920980523497,0.000405606189261883,1.88337633830467e-05,0.00197183947834281,5.67145583106816e-05,TRUE,TRUE,TRUE,"Moderate"
"CENPX",-0.434533176259098,-0.973964367756787,-0.704248772007943,0.096906112469073,0.08524551374468,0.00152446684932224,3.51009397833987e-07,0.00552286217701467,2.00638116397769e-06,TRUE,TRUE,TRUE,"Moderate"
"BEND3",0.356485295310404,1.05196049240812,0.70422289385926,0.0882117290346332,0.0584682818121077,0.00292467920302773,4.01932889085305e-09,0.00918904063266443,7.0017874301527e-08,TRUE,TRUE,TRUE,"Moderate"
"SLC25A30",0.170826348487093,1.2375516570238,0.704189002755446,0.12556543415115,0.15974823858212,0.206788043155775,1.30321200711616e-05,0.290037093518114,4.12226534882532e-05,FALSE,TRUE,TRUE,"Moderate"
"BRWD3",-0.535357460824728,-0.872842977737329,-0.704100219281028,0.10240158236056,0.148052420327114,0.000543816955353926,0.000134600434637011,0.00246933397860115,0.000321110279893236,TRUE,TRUE,TRUE,"Moderate"
"ND6",1.05704018733598,0.350460547576382,0.703750367456183,0.790094318443022,0.0576160011268972,0.213768257591637,0.000104206177392189,0.297739797943393,0.000255326376405906,FALSE,TRUE,TRUE,"Moderate"
"SGCD",-0.212291141314767,-1.19476577623854,-0.703528458776651,0.0745709430500382,0.257863931685043,0.0191928737138084,0.000859444971933646,0.0415217995758391,0.0016735408456028,TRUE,TRUE,TRUE,"Moderate"
"MDH1B",-0.0887067981900986,-1.318345692359,-0.703526245274548,0.191494159081473,0.441246783919348,0.654196476367633,0.0131977249438781,0.724073816384802,0.0199507110452372,FALSE,TRUE,TRUE,"Moderate"
"MCTP2",0.521258943321764,0.885164704759484,0.703211824040624,0.131106057242988,0.172986150019478,0.00322760658277362,0.000411201191848819,0.00998055192482808,0.000866478043630343,TRUE,TRUE,TRUE,"Moderate"
"DFNA5",0.890580617533042,0.5155411394519,0.703060878492471,0.0720966468793834,0.0786016624505482,6.02868108717817e-07,5.54989105895714e-05,2.81807348152873e-05,0.000145518178155392,TRUE,TRUE,TRUE,"Moderate"
"FANCF",0.532419916036609,0.87365319667937,0.70303655635799,0.0629699051735724,0.0901878187819106,1.42114992258628e-05,1.68338293814638e-06,0.000179273694882174,7.30819452159423e-06,TRUE,TRUE,TRUE,"Moderate"
"IMP4",0.81573759275509,0.589959884681638,0.702848738718364,0.0784467032103791,0.0751549570766488,2.58730205602798e-06,1.15812775797183e-05,6.01632338158296e-05,3.71926983037213e-05,TRUE,TRUE,TRUE,"Moderate"
"GINS3",0.477139815379878,0.928497266612963,0.702818540996421,0.075524976036779,0.0669182183106495,0.000138218022931243,5.30464806923695e-08,0.000898043586828941,4.58247524174124e-07,TRUE,TRUE,TRUE,"Moderate"
"RIOK1",0.819665834045916,0.585821291768638,0.702743562907277,0.113798865339969,0.0488041213140233,5.07483928528122e-05,2.18036419466142e-07,0.00042785268282922,1.3824856317921e-06,TRUE,TRUE,TRUE,"Moderate"
"NOCT",0.191639795649505,1.21321283551394,0.702426315581721,0.112702597342017,0.106799507885709,0.123278776733645,3.71009037254668e-07,0.18847537475419,2.09508056339649e-06,FALSE,TRUE,TRUE,"Moderate"
"RUNX3",0.0294545996484215,1.37524336188089,0.702348980764657,0.148492854315472,0.228708845451279,0.847175095942596,0.000114548883045283,0.883616122134747,0.000277516355296002,FALSE,TRUE,TRUE,"Moderate"
"PHF2",-0.313747651205418,-1.09055078979227,-0.702149220498845,0.0952814279414719,0.109844069306099,0.00933903650656896,1.33629762285874e-06,0.0234143781782691,6.12730692029071e-06,TRUE,TRUE,TRUE,"Moderate"
