"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","DEG"
"gga-mir-6583",-1.5593720728803,-0.352658728421163,-3.44775737384551,0.00479866036695463,0.00785676752822656,-1.9617959724393,"Down"
"SLC5A9",-1.96723357992773,1.16846385474801,-3.40503425363292,0.00519333514528458,0.00845034266339672,-2.22940719782921,"Down"
"HPSE",2.5360878791176,-0.256168092698394,3.4028346187592,0.00521452573338051,0.0084799032703254,-2.07709509457482,"Up"
"APOA4",-1.88488182629935,4.18655006152772,-3.39748691955524,0.0052664105887439,0.00855931595396778,-2.92088088813718,"Down"
"SLC6A1",1.66236136956336,0.646387419590347,3.36589311707683,0.00558381300008076,0.00902462592829035,-2.40342501679686,"Up"
"COL22A1",-1.57716832901038,0.270037621599681,-3.3365167537191,0.0058963273734387,0.00948779853128959,-2.2320823669036,"Down"
"AGR3",-2.03501007423102,0.46097452077298,-3.32671056626731,0.00600454640755242,0.00963613455524433,-2.27745561279163,"Down"
"NRN1",2.3062208406976,0.250881305363363,3.26488562508873,0.00673468673114329,0.0106936505295036,-2.42510883185739,"Up"
"SNORD15",1.59843106354231,0.534305457107722,3.2503028241835,0.0069196085673739,0.0109542025373253,-2.52920888779889,"Up"
"ANO1",-2.79925310777444,0.961782376868335,-3.19965340336759,0.00760262416706742,0.0119500242371951,-2.66626374721893,"Down"
"VSTM2B",2.4988265417366,3.16802683002646,3.14495483584862,0.00841678535084775,0.0131194575661417,-3.12769269353848,"Up"
"PSCA",-2.08332652549901,0.694057786478153,-3.14484275996321,0.00841854056762687,0.0131197629812951,-2.70586537730299,"Down"
"gga-mir-1600",1.71859602254644,-0.331544328627273,3.08080865785087,0.00948396818433982,0.0146203936062725,-2.61644501296392,"Up"
"CHL1",-2.21917474315525,0.498143204050148,-3.06970606354815,0.00968200902299519,0.0149065734527871,-2.8224220730411,"Down"
"OSTN",-2.64381507269701,1.70497586817812,-3.05434156685284,0.00996292486761166,0.0152970893861468,-3.14467084461613,"Down"
"RBP1",-1.59474047224997,-0.140279760871633,-3.05318856600829,0.00998433210812818,0.0153190847415299,-2.69040486177254,"Down"
"TC2N",-2.09220903889956,1.11079945976926,-3.04381734721919,0.0101600404211692,0.0155656555177927,-2.89296582179622,"Down"
"RD3",-1.62002178996982,0.180801919008907,-3.01531008264224,0.0107137986099597,0.0163130476844374,-2.79283793600125,"Down"
"TM6SF2",-2.05460549750223,2.11170060797735,-2.99924493281508,0.0110390587307901,0.0167567454737268,-3.14880685897371,"Down"
"gga-mir-7444",1.59156275493266,-0.476412081064884,2.94251581969912,0.0122685129451968,0.0184433210507211,-2.8283919166394,"Up"
"MC3R",1.76913521382364,0.253221946506636,2.79881690170511,0.0160267669698613,0.0235462226793108,-3.178059223868,"Up"
"COL9A1",-1.62352617417443,-0.652414226620135,-2.77788527767294,0.0166620160090031,0.0243900839769923,-3.10276914352656,"Down"
"gga-mir-1697",-1.63645303608731,-0.0189435789438644,-2.69993167759682,0.0192540111578392,0.0278164920813975,-3.27849253021091,"Down"
"C4orf47",2.08069145839539,0.251549578518036,2.69585834932499,0.0193998591138536,0.0279983558463061,-3.43227543964125,"Up"
"LPAR5",-1.71529461789557,0.547106399888802,-2.67355975248987,0.020217720879646,0.0290889027840872,-3.48405553099775,"Down"
"CHAC1",-1.51246104452412,5.67274120966112,-2.67320417727885,0.0202310330834162,0.0290981046775835,-4.58493174472079,"Down"
"gga-mir-1580",-1.9072439750213,1.86071680919567,-2.65871247293598,0.0207809620400855,0.0298075374369723,-3.71325656550541,"Down"
"C1QTNF4",1.97603641805887,0.78871276423356,2.35827931771812,0.0360881152488775,0.0494778233182427,-4.14591807214507,"Up"
"SPRY2",1.74245107774186,0.856739977931197,2.35680150875214,0.0361853361378398,0.049586875938727,-4.06194189703395,"Up"
