"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RUNX1",-0.3384,1.5873,-1.3307262958189,"2.079e-01","2.447e-01",-6.12
"FOXRED1",0.1972,5.0654,1.76833882559156,"1.023e-01","1.283e-01",-6.13
"ATG9A",-0.1307,6.423,-1.77522681719395,"1.011e-01","1.271e-01",-6.13
"DGKB",-0.2185,-0.3417,-0.306273052279465,"7.646e-01","7.939e-01",-6.13
"TAB2",-0.1226,6.8605,-1.79479560365423,"9.780e-02","1.232e-01",-6.13
"SLC26A9",-0.3431,-0.149,-0.476779845492766,"6.421e-01","6.801e-01",-6.13
"KCNN3",0.106,6.0746,1.77122543411778,"1.018e-01","1.278e-01",-6.13
"GLYR1",-0.1426,7.5068,-1.77405607536113,"1.013e-01","1.273e-01",-6.13
"DUSP10",0.1321,4.1218,1.73225702020001,"1.087e-01","1.358e-01",-6.13
"SF3B4",0.1508,7.6442,1.83644166584361,"9.108e-02","1.154e-01",-6.14
"EIF4E",0.1296,8.2189,1.84567651505879,"8.965e-02","1.138e-01",-6.14
"PDZD3",0.429,1.7966,1.22613246401128,"2.436e-01","2.828e-01",-6.14
"LUZP1",0.181,5.0139,1.7356480731896,"1.081e-01","1.351e-01",-6.14
"GCGR",-0.2146,1.3048,-1.23646672564688,"2.398e-01","2.788e-01",-6.14
"RNF34",0.1055,7.1835,1.79371619924113,"9.798e-02","1.234e-01",-6.14
"XPNPEP1",-0.1692,7.3142,-1.7731325795493,"1.015e-01","1.274e-01",-6.14
"gga-mir-6709",-0.1782,-0.2988,-0.270869562780285,"7.911e-01","8.184e-01",-6.14
"RPS26",-0.2359,3.0988,-1.71563769079641,"1.118e-01","1.392e-01",-6.15
"gga-mir-6646-2",-0.0135,-0.4562,-0.0207037146204431,"9.838e-01","9.866e-01",-6.15
"SLC9A6",0.099,6.1579,1.75836713057489,"1.040e-01","1.303e-01",-6.15
"RPL14",-0.1215,10.0665,-1.89908622840759,"8.176e-02","1.047e-01",-6.15
"HDLBP",-0.2943,10.4623,-1.88956096192024,"8.312e-02","1.062e-01",-6.15
"PPP1CC",0.1245,8.3049,1.78944888468334,"9.869e-02","1.242e-01",-6.15
"gga-mir-6597",0.2022,0.319,0.565134402791628,"5.824e-01","6.248e-01",-6.16
"SRA1",-0.2674,4.7317,-1.68167853059338,"1.183e-01","1.466e-01",-6.16
"DEPDC1B",-0.155,3.8867,-1.71261713265831,"1.124e-01","1.398e-01",-6.16
"FAM81A",-0.3504,0.6073,-0.819315541816625,"4.285e-01","4.729e-01",-6.16
"THOP1",-0.1781,8.3663,-1.8099043626748,"9.531e-02","1.203e-01",-6.16
"SLC6A15",0.2512,5.9974,1.76438023787258,"1.030e-01","1.291e-01",-6.16
"CDKAL1",-0.1481,5.9628,-1.74190692953945,"1.070e-01","1.337e-01",-6.16
"NFAT5",0.3334,6.7847,1.73603852207576,"1.080e-01","1.350e-01",-6.16
"DZANK1",-0.1529,3.7083,-1.69514048579176,"1.157e-01","1.435e-01",-6.17
"SRSF11",-0.1077,8.093,-1.7942990810555,"9.788e-02","1.233e-01",-6.17
"ARHGEF39",-0.1836,4.7958,-1.72992476754992,"1.092e-01","1.363e-01",-6.17
"EXOC6",-0.1219,4.1329,-1.70745479997107,"1.134e-01","1.409e-01",-6.17
"SORD",-0.2204,0.2238,-0.779882188749134,"4.505e-01","4.953e-01",-6.17
"POFUT2",0.1179,0.6422,1.1709320229626,"2.643e-01","3.048e-01",-6.18
"ADARB1",0.1403,4.655,1.71093027739214,"1.127e-01","1.401e-01",-6.18
"PPCS",-0.1933,7.8914,-1.86073130470721,"8.735e-02","1.111e-01",-6.18
"PPEF2",-0.2765,2.6432,-1.61874961195111,"1.314e-01","1.610e-01",-6.18
"MYL6",-0.156,9.5668,-1.88928493153184,"8.316e-02","1.062e-01",-6.18
"MIGA1",0.1435,3.8379,1.68184520085626,"1.183e-01","1.466e-01",-6.18
"LARGE1",-0.151,4.7489,-1.71838655740913,"1.113e-01","1.387e-01",-6.18
"SNORD5",0.0886,-0.2323,0.172988283291965,"8.655e-01","8.830e-01",-6.18
"NMT1",-0.181,7.3207,-1.7597914030704,"1.038e-01","1.300e-01",-6.18
"CAPRIN1",0.0771,8.8272,1.78638079514503,"9.921e-02","1.248e-01",-6.18
"MEIOB",0.1387,1.0553,1.19912110000438,"2.535e-01","2.933e-01",-6.18
"CEP104",0.0903,5.6604,1.71427876973603,"1.121e-01","1.395e-01",-6.18
"PTRHD1",-0.214,3.4539,-1.53846100584277,"1.498e-01","1.812e-01",-6.18
"KLF10",-0.0932,6.4842,-1.79874055995496,"9.714e-02","1.224e-01",-6.18
"CREB5",-0.4874,2.0315,-1.29779661494282,"2.187e-01","2.564e-01",-6.19
"ST8SIA4",0.3927,2.0746,1.27603464400901,"2.260e-01","2.641e-01",-6.19
"SMDT1",0.1502,5.6009,1.72931830524677,"1.093e-01","1.364e-01",-6.19
"TAF4",0.1333,4.8845,1.70405225396683,"1.140e-01","1.416e-01",-6.19
"PARD3B",-0.1872,6.7959,-1.71397601973449,"1.121e-01","1.395e-01",-6.19
"LITAF",0.3473,4.8854,1.69674641223898,"1.154e-01","1.432e-01",-6.19
"POLR2L",0.128,7.5149,1.80121529462602,"9.673e-02","1.220e-01",-6.19
"LYRM2",0.1692,3.7454,1.58200719961658,"1.395e-01","1.698e-01",-6.19
"CLTB",0.3901,7.0023,1.73472852891294,"1.083e-01","1.353e-01",-6.19
"SPIRE2",0.1561,3.6241,1.61734702953884,"1.317e-01","1.613e-01",-6.2
"CYFIP2",0.2666,4.5331,1.69878450900266,"1.150e-01","1.428e-01",-6.2
"PEX10",0.1102,6.1134,1.70784047006508,"1.133e-01","1.408e-01",-6.2
"ADAL",-0.0809,-0.647,-0.432592519082288,"6.730e-01","7.082e-01",-6.2
"CCDC71",0.1631,5.5224,1.72830262484627,"1.095e-01","1.366e-01",-6.2
"MRPS25",0.1322,5.8332,1.70759917245281,"1.133e-01","1.409e-01",-6.2
"PNPLA2",0.2621,4.7917,1.70732295752048,"1.134e-01","1.409e-01",-6.2
"FAM210A",0.168,7.7276,1.74321435126392,"1.067e-01","1.335e-01",-6.21
"SHKBP1",-0.1759,3.2718,-1.61963426110238,"1.312e-01","1.607e-01",-6.21
"ATG4B",0.0994,5.4695,1.68286092837003,"1.181e-01","1.464e-01",-6.21
"SEC23IP",-0.1096,6.3916,-1.71896893182593,"1.112e-01","1.386e-01",-6.21
"gga-mir-6598",-0.1396,-0.0876,-0.186560927117472,"8.551e-01","8.740e-01",-6.21
"RHNO1",-0.1614,3.9171,-1.63446649657155,"1.280e-01","1.572e-01",-6.21
"PIK3CG",-0.1759,6.5327,-1.71561506868139,"1.118e-01","1.392e-01",-6.21
"ASB7",-0.1253,5.021,-1.68953436176801,"1.168e-01","1.448e-01",-6.21
"SCARB2",-0.1065,5.441,-1.71983518916056,"1.110e-01","1.384e-01",-6.21
"MDH2",-0.3015,9.4795,-1.84512583942577,"8.973e-02","1.139e-01",-6.21
"NEK4",-0.2519,4.5144,-1.67125986672005,"1.204e-01","1.488e-01",-6.21
"LIN52",-0.1189,6.5663,-1.69929034918899,"1.149e-01","1.427e-01",-6.21
"TGFA",-0.187,3.3468,-1.61217172729701,"1.328e-01","1.625e-01",-6.22
"RWDD4",0.1286,6.8092,1.7423438094063,"1.069e-01","1.337e-01",-6.22
"NOX3",0.0377,-0.1227,0.0665139654618647,"9.481e-01","9.568e-01",-6.22
"gga-mir-7455",0.0051,-0.4864,0.0108559481250458,"9.915e-01","9.929e-01",-6.22
"EMC3",-0.1934,6.94,-1.77314890681721,"1.015e-01","1.274e-01",-6.23
"VWCE",0.171,4.8317,1.67843453523295,"1.190e-01","1.473e-01",-6.23
"U2SURP",0.184,7.8966,1.72341254703777,"1.104e-01","1.377e-01",-6.23
"DHDH",0.2721,1.5159,1.14858129095781,"2.730e-01","3.140e-01",-6.23
"ANOS1",0.3879,0.8947,0.935739143431048,"3.678e-01","4.113e-01",-6.23
"CEP164",0.2158,4.3309,1.67169544282812,"1.203e-01","1.487e-01",-6.23
"DCDC2",-0.556,0.9703,-0.771257963542863,"4.554e-01","4.999e-01",-6.23
"gga-mir-6567",0.0291,-0.803,0.135422629412102,"8.945e-01","9.097e-01",-6.23
"TMPRSS2",0.4806,1.541,0.91662596240696,"3.773e-01","4.209e-01",-6.24
"LNX1",-0.2309,0.9914,-1.0065299245885,"3.339e-01","3.771e-01",-6.24
"B3GNT9",0.143,4.6483,1.67847019804776,"1.190e-01","1.473e-01",-6.24
"COPS8",0.0993,5.6805,1.6560031275446,"1.235e-01","1.523e-01",-6.24
"HUNK",-0.1873,3.7292,-1.64759233136031,"1.253e-01","1.541e-01",-6.24
"ATP11A",-0.268,5.6571,-1.68239780590308,"1.182e-01","1.465e-01",-6.24
"GRM8",0.4763,0.968,0.950313000364561,"3.606e-01","4.044e-01",-6.24
"SAMD5",-0.4625,1.1937,-0.745560328513989,"4.702e-01","5.150e-01",-6.24
"TRAPPC2L",0.1578,5.1668,1.67466065044969,"1.197e-01","1.481e-01",-6.24
"YWHAB",-0.1283,10.1303,-1.83631210159998,"9.110e-02","1.155e-01",-6.24
"OASL",0.2511,2.8069,1.47552274450346,"1.657e-01","1.990e-01",-6.24
"BRMS1L",-0.1273,6.8458,-1.6779398667477,"1.191e-01","1.473e-01",-6.25
"CLASP2",-0.1053,7.5584,-1.71731753843479,"1.115e-01","1.389e-01",-6.25
"LDLRAD1",0.1472,1.9441,1.24131977573976,"2.381e-01","2.770e-01",-6.25
"BLB1",0.287,0.303,0.426164114864213,"6.775e-01","7.124e-01",-6.25
"SBNO1",0.1603,8.2504,1.72977479858403,"1.092e-01","1.363e-01",-6.25
"RPL12",-0.1415,8.4857,-1.8531875977915,"8.850e-02","1.125e-01",-6.25
"CINP",0.1362,4.9646,1.67386654603694,"1.199e-01","1.482e-01",-6.26
"CKAP4",0.1194,7.2862,1.74632320163242,"1.062e-01","1.328e-01",-6.26
"NDEL1",0.1895,4.3489,1.65177430463215,"1.244e-01","1.532e-01",-6.26
"TRDMT1",0.1141,4.9582,1.65415847261304,"1.239e-01","1.527e-01",-6.26
"LINS1",-0.1393,2.6771,-1.51204895052761,"1.563e-01","1.886e-01",-6.26
"FUS",-0.2365,9.2094,-1.81409475278112,"9.463e-02","1.196e-01",-6.27
"GTDC1",0.0925,5.1564,1.65506996651658,"1.237e-01","1.525e-01",-6.27
"TENM3",0.1862,4.7586,1.64233223523845,"1.263e-01","1.554e-01",-6.27
"TMEM70",-0.094,7.8328,-1.69621426849591,"1.155e-01","1.433e-01",-6.27
"EIF3G",-0.1192,7.8561,-1.72071132460382,"1.109e-01","1.382e-01",-6.27
"NFE2L1",0.2772,7.2411,1.68141610925168,"1.184e-01","1.466e-01",-6.27
"CRYGN",-0.216,1.5549,-1.08619634602854,"2.986e-01","3.403e-01",-6.27
"AGR2",-0.0512,-0.3432,-0.0902252452869168,"9.296e-01","9.402e-01",-6.28
"CLCN7",0.1005,6.0559,1.65631607463757,"1.235e-01","1.522e-01",-6.28
"NEK2",-0.188,6.0316,-1.65876166143868,"1.230e-01","1.518e-01",-6.28
"C1orf216",0.1226,4.7936,1.65476819402762,"1.238e-01","1.525e-01",-6.28
"FAM174A",0.1504,5.5187,1.69523985804173,"1.157e-01","1.435e-01",-6.28
"BSPRY",-0.1677,1.664,-1.02230133004282,"3.267e-01","3.694e-01",-6.28
"RPS6KA5",0.1264,6.1849,1.6466186721495,"1.255e-01","1.544e-01",-6.28
"SMARCE1",0.1823,8.1926,1.67523300224203,"1.196e-01","1.479e-01",-6.29
"gga-mir-6677",-0.2566,1.4399,-0.781194375195137,"4.498e-01","4.946e-01",-6.29
"FARSA",-0.1509,6.8755,-1.65782451596013,"1.231e-01","1.519e-01",-6.29
"MAP2K5",-0.1199,5.9747,-1.6522352872407,"1.243e-01","1.531e-01",-6.29
"TFEB",0.1255,4.5905,1.6326978606406,"1.284e-01","1.576e-01",-6.29
"DNALI1",0.0313,0.0738,0.0671509174326519,"9.476e-01","9.565e-01",-6.29
"PEX11A",0.3169,1.6699,1.11772156296694,"2.855e-01","3.267e-01",-6.3
"HPDL",0.2459,2.172,1.49889620140786,"1.596e-01","1.922e-01",-6.3
"ARHGAP40",-0.2687,2.3212,-1.37571697441017,"1.939e-01","2.299e-01",-6.3
"AP1B1",0.1137,7.1395,1.69749902669948,"1.153e-01","1.431e-01",-6.3
"SNORD81",-0.1561,0.046,-0.746029705107474,"4.700e-01","5.148e-01",-6.3
"GABRA4",0.1992,0.263,0.377806333206881,"7.121e-01","7.450e-01",-6.3
"GLMN",0.1141,4.9361,1.62051823808264,"1.310e-01","1.606e-01",-6.31
"OSTC",-0.1135,6.8325,-1.63992999179867,"1.269e-01","1.560e-01",-6.31
"SP5",0.3381,5.208,1.65144783875073,"1.245e-01","1.532e-01",-6.31
"TIAM2",0.2096,4.2159,1.61590753519372,"1.320e-01","1.616e-01",-6.31
"NDUFA8",-0.2269,7.4226,-1.71816891185466,"1.113e-01","1.387e-01",-6.31
"CCSER2",0.1229,5.4006,1.61665797844829,"1.318e-01","1.614e-01",-6.31
"NPS",-0.3204,2.092,-1.22043589733689,"2.456e-01","2.850e-01",-6.31
"SLK",0.2144,6.5512,1.62343088567295,"1.304e-01","1.598e-01",-6.31
"ONECUT2",-0.357,3.6518,-1.49964419601825,"1.594e-01","1.920e-01",-6.31
"CYB5D2",0.1817,5.0292,1.63077646764483,"1.288e-01","1.580e-01",-6.31
"PTPN1",0.1533,6.5381,1.6552683262367,"1.237e-01","1.525e-01",-6.31
"P2RY1",0.31,1.5558,1.16793814503069,"2.654e-01","3.059e-01",-6.32
"MVB12A",-0.1364,5.7409,-1.66153986985011,"1.224e-01","1.511e-01",-6.32
"SNAP23",0.1397,5.9748,1.64014321773821,"1.268e-01","1.559e-01",-6.32
"WNK1",0.1227,7.2842,1.62816059332675,"1.293e-01","1.586e-01",-6.32
"C5orf24",0.1261,6.3248,1.65449088236631,"1.238e-01","1.526e-01",-6.33
"SNRPF",-0.1667,7.3145,-1.673981864435,"1.199e-01","1.482e-01",-6.33
"gga-mir-7477",-0.0747,0.4056,-0.261535003868954,"7.981e-01","8.243e-01",-6.33
"RALB",-0.1202,7.4459,-1.67891917661528,"1.189e-01","1.472e-01",-6.33
"CTNNBL1",0.1275,6.1602,1.6089680176319,"1.335e-01","1.632e-01",-6.33
"PTER",-0.1135,6.1155,-1.68025762723643,"1.186e-01","1.469e-01",-6.33
"UBAP2L",0.0878,8.0677,1.68519317090523,"1.177e-01","1.458e-01",-6.33
"TMEM165",0.1259,6.8025,1.63760202312521,"1.273e-01","1.565e-01",-6.33
"CWC22",0.1386,6.4562,1.60923950205214,"1.334e-01","1.632e-01",-6.33
"DDX5",-0.1169,9.2324,-1.71820369376746,"1.113e-01","1.387e-01",-6.33
"FNDC10",0.4826,1.5712,0.867040024238433,"4.029e-01","4.469e-01",-6.33
"MTMR3",0.1277,6.3576,1.62488487634178,"1.300e-01","1.595e-01",-6.34
"FAM217B",0.1257,5.9516,1.60918354574919,"1.335e-01","1.632e-01",-6.34
"AGO4",0.1615,6.0474,1.61734187345416,"1.317e-01","1.613e-01",-6.34
"HYI",-0.2186,4.8405,-1.59537056255204,"1.365e-01","1.666e-01",-6.34
"RAB20",-0.1271,5.7829,-1.65833381899772,"1.230e-01","1.518e-01",-6.34
"RMND5A",-0.1441,6.0662,-1.62643842832653,"1.297e-01","1.591e-01",-6.35
"CELF1",0.1236,6.5451,1.58135240715435,"1.397e-01","1.699e-01",-6.35
"GOLGA7",-0.1059,7.6108,-1.65837225510702,"1.230e-01","1.518e-01",-6.35
"SLC4A2",-0.1174,6.7465,-1.63290591437045,"1.283e-01","1.575e-01",-6.35
"RPS12",-0.1473,10.122,-1.76880880349308,"1.022e-01","1.282e-01",-6.35
"SNORD30",0.0545,0.494,0.164483112948018,"8.721e-01","8.891e-01",-6.35
"MED24",-0.1375,7.0208,-1.6361645381135,"1.276e-01","1.568e-01",-6.35
"UIMC1",0.0972,4.6526,1.59662036973198,"1.362e-01","1.663e-01",-6.35
"MTMR4",-0.0994,6.3044,-1.59623482193534,"1.363e-01","1.664e-01",-6.35
"ZNF423",-0.1526,4.8981,-1.57465454304623,"1.412e-01","1.716e-01",-6.35
"SLC45A3",-0.1306,4.0985,-1.57842064683615,"1.404e-01","1.707e-01",-6.35
"VDAC2",-0.207,9.0644,-1.7218995800463,"1.106e-01","1.380e-01",-6.35
"ZPLD1",-0.1298,1.0029,-0.502207767665539,"6.246e-01","6.643e-01",-6.35
"HDAC2",-0.1169,7.9174,-1.64546144597855,"1.257e-01","1.546e-01",-6.35
"NFKBIZ",-0.2041,4.7148,-1.58243556884691,"1.394e-01","1.697e-01",-6.35
"DNAJC17",-0.228,6.8568,-1.6715920708524,"1.204e-01","1.487e-01",-6.35
"SMC3",0.1345,7.4292,1.60630834879335,"1.341e-01","1.639e-01",-6.36
"COPS3",-0.1052,7.1624,-1.58965492515371,"1.378e-01","1.679e-01",-6.36
"SLC38A1",-0.1519,8.2662,-1.7071516626495,"1.134e-01","1.409e-01",-6.36
"RORC",-0.2669,2.3235,-1.26626591267001,"2.294e-01","2.677e-01",-6.36
"PRDM5",0.087,0.4968,0.256196823559593,"8.021e-01","8.276e-01",-6.36
"TRAF1",0.2849,5.5278,1.61301141073897,"1.326e-01","1.623e-01",-6.36
"CC2D1B",-0.0963,6.2106,-1.61267301835078,"1.327e-01","1.623e-01",-6.36
"LACTB2",0.1246,6.7287,1.59975006401249,"1.355e-01","1.656e-01",-6.37
"YWHAZ",0.1376,9.0194,1.703443748809,"1.141e-01","1.417e-01",-6.37
"PHF20L1",-0.128,6.8049,-1.58268873089344,"1.394e-01","1.696e-01",-6.37
"INTS6",0.1484,5.8027,1.59186310699581,"1.373e-01","1.674e-01",-6.37
"gga-mir-1603",0.1103,0.5178,0.142308198821851,"8.892e-01","9.048e-01",-6.37
"SPDEF",0.0703,0.272,0.173142558969575,"8.654e-01","8.829e-01",-6.37
"EIF2AK4",0.1148,6.3461,1.5884489522159,"1.381e-01","1.681e-01",-6.37
"SLC25A25",0.0912,7.0214,1.61361660303063,"1.325e-01","1.621e-01",-6.38
"SWAP70",-0.0978,6.0358,-1.59701751115653,"1.361e-01","1.663e-01",-6.38
"gga-mir-1804",0.3858,1.5141,0.848406399895088,"4.128e-01","4.570e-01",-6.38
"ITFG1",0.1605,7.0142,1.64981101434647,"1.248e-01","1.536e-01",-6.38
"C17orf58",0.2188,1.0373,0.925486042482079,"3.729e-01","4.164e-01",-6.38
"NIN",-0.1637,4.8263,-1.56419827867863,"1.436e-01","1.743e-01",-6.38
"FDXACB1",-0.1619,4.5636,-1.57418481125322,"1.413e-01","1.717e-01",-6.38
"BARD1",0.1216,6.2874,1.57504041771329,"1.411e-01","1.715e-01",-6.38
"RYK",-0.0889,7.785,-1.65851670102243,"1.230e-01","1.518e-01",-6.38
"VIPR2",-0.0221,0.3418,-0.0441252487545715,"9.655e-01","9.721e-01",-6.38
"COMMD2",-0.0843,6.0774,-1.57697856077239,"1.407e-01","1.710e-01",-6.38
"ADGRG6",0.2429,2.1424,1.31400672152288,"2.133e-01","2.507e-01",-6.38
"ENY2",0.1551,5.3786,1.58938517447653,"1.379e-01","1.680e-01",-6.38
"RNF14",0.134,5.4975,1.57075728273018,"1.421e-01","1.726e-01",-6.38
"TMEM220",-0.118,3.404,-1.44677299627244,"1.735e-01","2.075e-01",-6.39
"TDRD7",-0.1052,5.068,-1.5600726170288,"1.446e-01","1.754e-01",-6.39
"SSU72",0.1619,8.2408,1.66702999035454,"1.213e-01","1.498e-01",-6.39
"ATP6V1C2",0.2659,2.6684,1.25541256395404,"2.331e-01","2.717e-01",-6.39
"PRTG",0.2264,2.7412,1.48268637517171,"1.638e-01","1.970e-01",-6.39
"TBX19",-0.2157,0.9183,-0.699666631089093,"4.974e-01","5.424e-01",-6.39
"KIAA1524",-0.1494,6.5293,-1.57459799633149,"1.412e-01","1.716e-01",-6.39
"RAB11FIP4",-0.183,5.0236,-1.56602396506603,"1.432e-01","1.738e-01",-6.39
"CREBBP",0.1296,5.9019,1.53250945730066,"1.512e-01","1.828e-01",-6.39
"NEIL3",-0.1314,5.2541,-1.57436383253831,"1.413e-01","1.717e-01",-6.39
"ART4",-0.3267,1.1252,-0.93006404504626,"3.706e-01","4.140e-01",-6.39
"NSL1",0.1359,5.6813,1.59794712839729,"1.359e-01","1.661e-01",-6.4
"VPS35",0.0865,7.9554,1.63475703087852,"1.279e-01","1.571e-01",-6.4
"NDUFB9",-0.189,8.0372,-1.69804043210396,"1.152e-01","1.430e-01",-6.4
"OSTF1",0.1053,6.0961,1.59517190121933,"1.366e-01","1.666e-01",-6.4
"RNF144B",-0.3469,2.0975,-1.09870665439972,"2.934e-01","3.349e-01",-6.4
"CARS",-0.2163,6.6247,-1.58570900186987,"1.387e-01","1.689e-01",-6.41
"C3orf14",0.1055,4.9471,1.5592954025663,"1.448e-01","1.756e-01",-6.41
"ITGA2",0.1661,3.022,1.43867187407499,"1.757e-01","2.099e-01",-6.41
"CCDC170",0.2823,1.2228,0.877335709807527,"3.975e-01","4.418e-01",-6.41
"SLC35B1",0.1015,7.3849,1.57919477894471,"1.402e-01","1.705e-01",-6.41
"RFNG",0.1641,6.0247,1.58890919231984,"1.380e-01","1.681e-01",-6.41
"COLQ",-0.2942,2.0694,-1.25840798892255,"2.321e-01","2.705e-01",-6.41
"FBXO25",0.3289,6.5448,1.63534408235304,"1.278e-01","1.570e-01",-6.41
"USP44",0.1509,6.4488,1.59187780353379,"1.373e-01","1.674e-01",-6.41
"C6orf62",0.1021,9.8368,1.71348553668511,"1.122e-01","1.396e-01",-6.42
"RBM33",0.1968,7.1871,1.59340347843498,"1.370e-01","1.671e-01",-6.42
"PAWR",0.2274,5.2226,1.58381582187794,"1.391e-01","1.694e-01",-6.42
"WRB",0.1089,7.0313,1.60542331074302,"1.343e-01","1.641e-01",-6.42
"ATP6V0A2",-0.1321,6.2463,-1.57870437988715,"1.403e-01","1.706e-01",-6.42
"KIAA0895",-0.1385,4.3019,-1.50595198209817,"1.578e-01","1.902e-01",-6.42
"RNF180",0.2709,2.045,1.13092051865723,"2.801e-01","3.213e-01",-6.42
"KCNIP4",-0.0636,0.643,-0.105625150958395,"9.176e-01","9.290e-01",-6.42
"HAO2",-0.2604,1.4355,-0.572172499174728,"5.777e-01","6.206e-01",-6.42
"GRIN3B",0.227,3.1465,1.30685903529747,"2.157e-01","2.532e-01",-6.43
"BMI1",-0.2445,7.909,-1.62952512587014,"1.291e-01","1.583e-01",-6.43
"EP300",0.1197,6.9584,1.53913829019891,"1.496e-01","1.810e-01",-6.43
"IREB2",-0.1021,6.5635,-1.55289377729905,"1.463e-01","1.772e-01",-6.43
"NIP7",0.1135,7.7114,1.61364612797865,"1.325e-01","1.621e-01",-6.44
"SCARNA14",-0.3001,0.8858,-0.397940585807979,"6.976e-01","7.309e-01",-6.44
"FASTKD1",-0.1527,4.1308,-1.52037814129256,"1.542e-01","1.862e-01",-6.44
"SPCS2",-0.1567,6.6552,-1.59221002289249,"1.372e-01","1.673e-01",-6.44
"MTIF2",0.0892,7.7277,1.58865349839864,"1.380e-01","1.681e-01",-6.44
"ELOVL5",-0.2902,7.7215,-1.59676189707513,"1.362e-01","1.663e-01",-6.44
"PKD1",0.2643,5.2741,1.51969765756117,"1.544e-01","1.864e-01",-6.44
"TMEM64",0.2789,7.2112,1.69722707192416,"1.153e-01","1.431e-01",-6.45
"PCBD2",0.1266,5.023,1.54777623248382,"1.475e-01","1.786e-01",-6.45
"FAM173A",-0.1685,0.6209,-0.504719520137259,"6.229e-01","6.627e-01",-6.45
"TMEM184B",0.1173,7.7578,1.58351473016298,"1.392e-01","1.694e-01",-6.46
"HINT2",-0.1068,6.489,-1.54561299325234,"1.481e-01","1.792e-01",-6.46
"NFXL1",0.138,5.3353,1.52459497612136,"1.532e-01","1.850e-01",-6.46
"DPM1",0.1016,7.2458,1.59330989125366,"1.370e-01","1.671e-01",-6.46
"TMLHE",0.1154,6.4424,1.5353634202927,"1.505e-01","1.820e-01",-6.46
"RPLP0",-0.1446,11.0562,-1.68835905279377,"1.170e-01","1.451e-01",-6.46
"MAPRE1",-0.2243,8.8438,-1.59731648486857,"1.361e-01","1.662e-01",-6.46
"SIX4",0.1988,4.5596,1.5153663052097,"1.555e-01","1.876e-01",-6.46
"SNORD127",-0.2307,2.7927,-1.03580021012619,"3.206e-01","3.633e-01",-6.46
"PLEKHM1",0.0906,6.0406,1.5309779369292,"1.516e-01","1.832e-01",-6.47
"SH3YL1",0.1253,4.2382,1.44338212729502,"1.744e-01","2.085e-01",-6.47
"EIF4G2",-0.2651,10.6848,-1.67974245195902,"1.187e-01","1.470e-01",-6.47
"XRN2",0.0764,8.2935,1.60438508818323,"1.345e-01","1.644e-01",-6.47
"ZNF608",-0.2235,1.5269,-0.985237903263335,"3.439e-01","3.874e-01",-6.47
"GCNT2",0.0961,0.9986,0.216161017786043,"8.325e-01","8.540e-01",-6.47
"CHSY1",0.0981,7.0894,1.5349082893078,"1.506e-01","1.821e-01",-6.47
"WRAP73",0.0936,5.7656,1.52420646861279,"1.533e-01","1.851e-01",-6.47
"ASXL1",0.125,6.1126,1.51007353530934,"1.568e-01","1.891e-01",-6.47
"MRPS18C",0.1488,5.1188,1.50741420548731,"1.575e-01","1.899e-01",-6.47
"CCDC125",-0.0419,0.9053,-0.147367704833882,"8.853e-01","9.013e-01",-6.47
"TANK",-0.143,4.6319,-1.50181054908177,"1.589e-01","1.914e-01",-6.48
"SNORD73",-0.0739,0.9514,-0.197004458504128,"8.471e-01","8.669e-01",-6.48
"ADORA2A",0.2089,2.5658,1.2934872615389,"2.201e-01","2.579e-01",-6.48
"EAF2",-0.0887,6.7027,-1.56636587526634,"1.431e-01","1.738e-01",-6.48
"MARS",-0.2007,8.4407,-1.63882289339946,"1.271e-01","1.562e-01",-6.49
"DTX4",0.0989,7.7027,1.59266343613604,"1.371e-01","1.672e-01",-6.49
"TESC",-0.18,1.7047,-0.741364888895313,"4.727e-01","5.173e-01",-6.49
"RFC5",-0.1614,5.9635,-1.54106643158238,"1.491e-01","1.805e-01",-6.49
"NT5C2",0.0747,6.7034,1.51580348668012,"1.554e-01","1.875e-01",-6.49
"UBL5",-0.1354,8.2941,-1.69308182652036,"1.161e-01","1.440e-01",-6.49
"gga-mir-1764",0.1209,0.8816,0.315574702524237,"7.577e-01","7.878e-01",-6.49
"CMTR1",0.136,5.5221,1.49714502384865,"1.601e-01","1.927e-01",-6.49
"SVBP",0.229,8.038,1.67660256906569,"1.194e-01","1.476e-01",-6.5
"APLP2",-0.0713,7.8532,-1.5713110645025,"1.420e-01","1.724e-01",-6.5
"DYNC1H1",-0.1932,9.0284,-1.56027831717109,"1.446e-01","1.754e-01",-6.5
"MMP9",0.2483,1.8491,1.1074033484159,"2.897e-01","3.311e-01",-6.5
"KIAA0513",0.1898,1.4098,0.435944937132874,"6.706e-01","7.063e-01",-6.5
"RABGAP1",-0.112,5.9793,-1.49547344927987,"1.605e-01","1.932e-01",-6.5
"HDAC1",-0.2892,6.5571,-1.50627520986389,"1.578e-01","1.902e-01",-6.5
"CUL1",0.1498,8.0614,1.55987410421506,"1.447e-01","1.754e-01",-6.5
"FAHD1",0.1805,6.7118,1.53689557337785,"1.502e-01","1.816e-01",-6.51
"MRPL28",-0.103,8.7864,-1.6569904534602,"1.233e-01","1.521e-01",-6.51
"VPS54",-0.1986,6.1383,-1.50374073852866,"1.584e-01","1.909e-01",-6.51
"HADH",-0.2497,7.5768,-1.59238836356507,"1.372e-01","1.673e-01",-6.52
